笔记ID,笔记链接,笔记类型,笔记标题,笔记内容,笔记话题,点赞量,收藏量,评论量,分享量,发布时间,更新时间,IP地址,博主ID,博主链接,博主昵称,小红书号,粉丝数,获赞与收藏,博主简介,发布日期,笔记话题
67b713e3000000000603eb1b,https://www.xiaohongshu.com/explore/67b713e3000000000603eb1b?xsec_token=ABmM1Q6DPAr_VTKMavtbn7rQAJ8Z8HfvV5KQQHvamQBrE=&xsec_source=pc_search,图文,,"我一直觉得阿斯汤伽非常反人性，它不像其他一些瑜伽流派可以在短时间内习得一个让人很哇塞的体式，比如一字马，手倒立…
	
甚至在500多天的练习过程中，我依然没有一个体式练习进度是100%的，也就是说，每一个体式都没有ending态，它具有一种动态性，会基于你的身体和心时刻发生变化。
	
除了没有“练成”的反馈机制，每天还要面对无数次的窘态和笨拙，一顿练习下来，距离“优雅”这个词真是越来越远。
	
可是可是，人类太擅长放弃容易得到的东西了，人类也太难去做长期主义的事情了，以上两种我都各有诸多经历。
	
我以前特别喜欢一句话：“做难而正确的事情”，现在我会愿意在后面加一句：“做难而正确的事情，不要让自己离场”。
	
虽然距离优雅很远，但我相信，那些肉眼不可见的进步会在日积月累的“在场”后，显现出稳定而坚韧的力量～
	
所以，优雅之前，请不要让自己离场！
	
??端阳老师的阿汤教室
	
#阿斯汤伽[话题]# #我的熬汤日记[话题]# #瑜伽人[话题]#",阿斯汤伽、我的熬汤日记、瑜伽人,265,73,42,77,2025/2/20 19:37,2025/2/20 19:37,,5747e1f582ec392db3b53e38,https://www.xiaohongshu.com/user/profile/5747e1f582ec392db3b53e38?xsec_token=ABvOEAwvzxGMsyQQVKdSiYM7rZ0CY0NQAFnOV32FJ3XO0=&xsec_source=pc_note,熬汤的喜悦,108095769,1663,12673,"??35岁离开职场，开启自我探索的旅程
????传统阿斯汤伽练习｜蛋奶素食｜旅居",,
59b934ba26c6244df90a1a27,https://www.xiaohongshu.com/explore/59b934ba26c6244df90a1a27?xsec_token=ABVDEuKM9v8qvum-NjjKnQJUhoPjgZXm6C5C0Lc0jMfE0=&xsec_source=pc_search,视频,瑜伽日记——肩颈大作战,"超专业的瑜伽集锦第一弹！日常几分钟就能收紧松散赘肉，挺拔身姿，就连轻松练出蜜桃臀也不再是传说哦～
#瑜伽日记[话题]# #肩颈大作战[话题]#",,260,1117,5,55,2017/9/18 0:00,2017/9/13 21:38,2017/9/18 17:30,,5836e5017fc5b87eb35784d3,https://www.xiaohongshu.com/user/profile/5836e5017fc5b87eb35784d3?xsec_token=ABUnbEqdaPyS-KZY_O3l1nx8lUSMBl3vBkYgsKhlZdtz8=&xsec_source=pc_note,藜麦生活,956898734,7683,7162,,
649afae000000000270014ca,https://www.xiaohongshu.com/explore/649afae000000000270014ca?xsec_token=ABl553L7QmnCB5pFgdo3Iiru9tukL1h1YNuOeO8AO_Ua8=&xsec_source=pc_search,图文,只有瑜伽能让我早起,"海口万象城lulu的国际瑜伽日活动????
习练了一场强度不小的瑜伽 有很多vinyasa
然后是颂钵 很治愈
（然而每次颂钵我都能精准躺在空调出风口??
	
很久没在早上起床过了
想到在巴厘岛为了参加酒店的瑜伽课
7点爬起来空腹练+出一身大汗??
果然运动是早起的最大动力啊????????
	
#一起来瑜伽[话题]# #瑜伽日常[话题]# #我的运动日常[话题]# #瑜伽[话题]# #运动穿搭[话题]# #lululemon[话题]# #夏日运动[话题]# #瑜伽打卡[话题]#",一起来瑜伽、瑜伽日常、我的运动日常、瑜伽、运动穿搭、lululemon、夏日运动、瑜伽打卡,255,57,7,5,2023/6/27 0:00,2023/6/27 23:06,2023/6/27 23:06,,61795aa60000000002026ff2,https://www.xiaohongshu.com/user/profile/61795aa60000000002026ff2?xsec_token=ABKHZxIdBeIazJ9SddRjTbEp2Tnk9HXEXo7Wwyi6GzCvU=&xsec_source=pc_note,GoPlu,1416126659,1648,20303,"??雪山 大海 书页 INFJ的世界
??穷游亚欧非36国
????中东搬砖ing",
696b72f4000000001a030693,https://www.xiaohongshu.com/explore/696b72f4000000001a030693?xsec_token=AB7GwzLgjia1MR_SCU0F-ngXIaSC2aXG3MT_PimDXsDbs=&xsec_source=pc_search,视频,Ashtanga初学者如何穿越练习,"腾空、预判、兜兜转转
忘记穿越才是好的穿越
#Ashtanga[话题]# #阿斯汤加[话题]# #瑜伽[话题]# #零基础瑜伽入门[话题]#",Ashtanga、阿斯汤加、瑜伽、零基础瑜伽入门,251,279,3,25,2026/1/17 19:31,2026/1/17 19:31,陕西,64350894000000000e01f4fb,https://www.xiaohongshu.com/user/profile/64350894000000000e01f4fb?xsec_token=AB1vgXiwCY_WEpMBrs8S3Mu_tq55lJfhaFjTn4igXeUHg=&xsec_source=pc_note,韩彬Ashtanga,7411504368,272,876,传统东方文化特色的Ashtanga瑜伽,,
697e0686000000000b00b269,https://www.xiaohongshu.com/explore/697e0686000000000b00b269?xsec_token=ABVLsTts1aLl8iPqvyWZIEeNtJCHU5HOEtWMa7Yw1kvQ8=&xsec_source=pc_search,图文,绑个龟 笑场了,"正经不了一点的??
以前龟式趴地上一点动不了
现在可以做支撑
进步肉眼可见
	
#瑜伽[话题]# #龟式[话题]# #瑜伽日常[话题]# #阿斯汤加[话题]#  #瑜伽打卡[话题]# #运动万粉助力计划[话题]#",瑜伽、龟式、瑜伽日常、阿斯汤加、瑜伽打卡、运动万粉助力计划,246,99,6,19,2026/2/1 8:00,2026/1/31 21:41,广东,62a5c5e7000000001b028a6b,https://www.xiaohongshu.com/user/profile/62a5c5e7000000001b028a6b?xsec_token=ABZKepkipkiX5Bt4DUio9Qh5AV4-hkbi6T8gpXBcOSesM=&xsec_source=pc_note,l_ruolan,5380441021,2209,9924,"??前互联网大厂程序员
??全美瑜伽联盟RYT200认证
?生活记录|瑜伽分享|日常碎片
??""纵然缓慢 驰而不息""",,
68b8ce2c000000001c011886,https://www.xiaohongshu.com/explore/68b8ce2c000000001c011886?xsec_token=AB1clCR65SMzQbfMsdUgtq2PtNDRbfRUuBHavLdoUTpxI=&xsec_source=pc_search,图文,阿斯汤伽的苦修：于节制中，觅自由??,"人是欲望的动物，现代社会的欲望逻辑是「更多」——更多消费、更多刺激、更多享受、更高更快更强…人们追逐过后却愈感空虚乏味。只有当内部获得深刻稳定的满足时，外部琐碎的欲望才无从摆布。阿斯汤加练习，是一种以深度替代广度的节制。
	
欲望的能量是中性的，既可向下宣泄为感官放纵，也可向上提炼为创造源泉，阿斯汤伽教会我们的「节制」，是转化，而非灭失，是将生命原动力导向更高目标的技术。
	
传统阿汤练习从清晨开始，为保证有充足的精力体力，练习者需要节制晚间娱乐，早睡早起，这自然导向了一种更规律、更健康的生活方式，练习者会下意识地避免放纵，如熬夜、暴饮暴食等等，从「对外索取」转向「对内观察」，形成对感官的主动管理。
	
阿汤的序列是固定的，体式是逐步授予的，练习者必须懂得节制自己所谓的「进取心」，不强迫身体去尝试尚未准备好的体式，从而造成伤害。在每天真实具体的练习中，懂得倾听身体的信号，在身体僵硬或有轻微不适时，选择相应程度的退阶练习，而不是使用蛮力突破。对于身体的尊重和智慧是一种节制，更是对「不伤害」（Ahimsa）和「不贪婪」（Aparigraha）瑜伽戒律的实践。
	
有时，垫上的练习是情绪放大器，当练习者在某个体式中痛苦和煎熬，逃避/挣扎/抱怨/愤怒几乎是一种本能反应，阿斯汤伽教会练习者节制即时情绪——学会不立即对不适做激烈反应，而是回到呼吸，观察这种感受，与之共存；也节制判断——节制对自我和他人的评判，不因今天做不到而抨击，也不因做得好而沾沾自喜，一切都是只是观察和经历。这种对情绪的节制，最终将我们导向内心的平稳与中和。
	
整个练习的过程也是能量管理过程。深长均匀的呼吸模式防止能量过快消耗或散乱；对于凝视点的要求，也制约了感官的外逸，防止注意力被外界环境或内心的杂念带跑，宝贵的能量在当下的练习中得以收敛向内，确保练习者高质量地完成整个序列，而不是在开头就耗尽所有力气。
	
以上「节制」，不同于苦行式的极端克制，而是充满觉察的自我调节：
我们避免受伤，让练习生涯得以持久；
我们保存能量，让练习得以深入；
我们平稳情绪，让心智得以清晰和平静。
	
最终，在垫上培养出的品格，会无缝融入到练习者生活中——你会更自然地选择健康的食物，更合理地安排工作和休息，更平和地处理人际关系和压力。不再被欲望和冲动所奴役，而是成为感官与情绪的「管理者」，从而获得真正意义上的内在自由。
#阿斯汤伽[话题]#",阿斯汤伽,215,126,21,77,2025/9/4 7:24,2025/9/4 7:24,,568e850b82ec392e08121428,https://www.xiaohongshu.com/user/profile/568e850b82ec392e08121428?xsec_token=ABOfNcOFscxsLnuwDBB6aTAdHrT6ll-CgjUdnt8FwjLy8=&xsec_source=pc_note,熬汤的ting,9479764898,1516,16023,"阿斯汤伽???♀?梵文???瑜伽哲学??瑜伽好物???
李帅老师·阿斯汤伽主题线上课程?????
李帅老师·阿斯汤伽主题线下活动??
李帅老师·北京西城世外阿斯汤伽练习空间??",,
68b8ce2c000000001c011886,https://www.xiaohongshu.com/explore/68b8ce2c000000001c011886?xsec_token=AB1clCR65SMzQbfMsdUgtq2PtNDRbfRUuBHavLdoUTpxI=&xsec_source=pc_search,图文,阿斯汤伽的苦修：于节制中，觅自由??,"人是欲望的动物，现代社会的欲望逻辑是「更多」——更多消费、更多刺激、更多享受、更高更快更强…人们追逐过后却愈感空虚乏味。只有当内部获得深刻稳定的满足时，外部琐碎的欲望才无从摆布。阿斯汤加练习，是一种以深度替代广度的节制。
	
欲望的能量是中性的，既可向下宣泄为感官放纵，也可向上提炼为创造源泉，阿斯汤伽教会我们的「节制」，是转化，而非灭失，是将生命原动力导向更高目标的技术。
	
传统阿汤练习从清晨开始，为保证有充足的精力体力，练习者需要节制晚间娱乐，早睡早起，这自然导向了一种更规律、更健康的生活方式，练习者会下意识地避免放纵，如熬夜、暴饮暴食等等，从「对外索取」转向「对内观察」，形成对感官的主动管理。
	
阿汤的序列是固定的，体式是逐步授予的，练习者必须懂得节制自己所谓的「进取心」，不强迫身体去尝试尚未准备好的体式，从而造成伤害。在每天真实具体的练习中，懂得倾听身体的信号，在身体僵硬或有轻微不适时，选择相应程度的退阶练习，而不是使用蛮力突破。对于身体的尊重和智慧是一种节制，更是对「不伤害」（Ahimsa）和「不贪婪」（Aparigraha）瑜伽戒律的实践。
	
有时，垫上的练习是情绪放大器，当练习者在某个体式中痛苦和煎熬，逃避/挣扎/抱怨/愤怒几乎是一种本能反应，阿斯汤伽教会练习者节制即时情绪——学会不立即对不适做激烈反应，而是回到呼吸，观察这种感受，与之共存；也节制判断——节制对自我和他人的评判，不因今天做不到而抨击，也不因做得好而沾沾自喜，一切都是只是观察和经历。这种对情绪的节制，最终将我们导向内心的平稳与中和。
	
整个练习的过程也是能量管理过程。深长均匀的呼吸模式防止能量过快消耗或散乱；对于凝视点的要求，也制约了感官的外逸，防止注意力被外界环境或内心的杂念带跑，宝贵的能量在当下的练习中得以收敛向内，确保练习者高质量地完成整个序列，而不是在开头就耗尽所有力气。
	
以上「节制」，不同于苦行式的极端克制，而是充满觉察的自我调节：
我们避免受伤，让练习生涯得以持久；
我们保存能量，让练习得以深入；
我们平稳情绪，让心智得以清晰和平静。
	
最终，在垫上培养出的品格，会无缝融入到练习者生活中——你会更自然地选择健康的食物，更合理地安排工作和休息，更平和地处理人际关系和压力。不再被欲望和冲动所奴役，而是成为感官与情绪的「管理者」，从而获得真正意义上的内在自由。
#阿斯汤伽[话题]#",阿斯汤伽,215,126,21,77,2025/9/4 7:24,2025/9/4 7:24,,568e850b82ec392e08121428,https://www.xiaohongshu.com/user/profile/568e850b82ec392e08121428?xsec_token=ABOfNcOFscxsLnuwDBB6aTAdHrT6ll-CgjUdnt8FwjLy8=&xsec_source=pc_note,熬汤的ting,9479764898,1516,16023,"阿斯汤伽???♀?梵文???瑜伽哲学??瑜伽好物???
李帅老师·阿斯汤伽主题线上课程?????
李帅老师·阿斯汤伽主题线下活动??
李帅老师·北京西城世外阿斯汤伽练习空间??",,
69270935000000001e00f854,https://www.xiaohongshu.com/explore/69270935000000001e00f854?xsec_token=ABYbcB6jjbQffluI2HjR6TqxZ20bRG-d_FWk19tgOvaY4=&xsec_source=pc_search,图文,???♀? 探索瑜伽的世界：主流瑜伽流派,"1. 哈他瑜伽  Hatha Yoga
? 适合：初学者、想打基础的人
2. 阿斯汤加瑜伽  Ashtanga Yoga
?? 适合：喜欢规律、有体力基础者
3. 流瑜伽  Vinyasa Yoga
?? 适合：喜欢创意与流动感的人
4. 艾扬格瑜伽  Iyengar Yoga
?? 适合：康 复需求者
5. 阴瑜伽  Yin Yoga
?? 适合：压力大、久坐办公族
6. 热瑜伽  Bikram Yoga
??? 适合：爱出汗 的人
7. 昆达里尼瑜伽  Kundalini Yoga
? 适合：寻求灵性成 长 者
	
?? 小贴士
没有“zui好”的瑜伽流派，只有“zui适合你当下状态”的那一种。不妨多尝试几种，倾听身体的声音，让瑜伽成为你生活的一部分，而不仅是一项运动。
Namaste ??
#瑜伽入门[话题]#  #瑜伽流派[话题]#  #身心平衡[话题]#  #健康生活[话题]# #疗愈[话题]# #冥想[话题]# #瑜伽疗愈你的身心[话题]# #瑜伽日常[话题]#",瑜伽入门、瑜伽流派、身心平衡、健康生活、疗愈、冥想、瑜伽疗愈你的身心、瑜伽日常,207,150,2,41,2025/11/26 22:05,2025/11/26 22:05,,624fa5110000000021026f3c,https://www.xiaohongshu.com/user/profile/624fa5110000000021026f3c?xsec_token=ABGrW49y9lZEuvdjePXa1Y-_LuzJ5uMVGNn4Guka8lgKI=&xsec_source=pc_note,此刻临在,1397076119,598,8204,"??传统疗愈品牌｜非遗楚文化当代践行者
??以楚地智慧为源，融传统身心观于日常
??? 疗愈不在远方，在此刻临在
品牌主理人：@久亿的自在境",,
69270935000000001e00f854,https://www.xiaohongshu.com/explore/69270935000000001e00f854?xsec_token=ABYbcB6jjbQffluI2HjR6TqxZ20bRG-d_FWk19tgOvaY4=&xsec_source=pc_search,图文,???♀? 探索瑜伽的世界：主流瑜伽流派,"1. 哈他瑜伽  Hatha Yoga
? 适合：初学者、想打基础的人
2. 阿斯汤加瑜伽  Ashtanga Yoga
?? 适合：喜欢规律、有体力基础者
3. 流瑜伽  Vinyasa Yoga
?? 适合：喜欢创意与流动感的人
4. 艾扬格瑜伽  Iyengar Yoga
?? 适合：康 复需求者
5. 阴瑜伽  Yin Yoga
?? 适合：压力大、久坐办公族
6. 热瑜伽  Bikram Yoga
??? 适合：爱出汗 的人
7. 昆达里尼瑜伽  Kundalini Yoga
? 适合：寻求灵性成 长 者
	
?? 小贴士
没有“zui好”的瑜伽流派，只有“zui适合你当下状态”的那一种。不妨多尝试几种，倾听身体的声音，让瑜伽成为你生活的一部分，而不仅是一项运动。
Namaste ??
#瑜伽入门[话题]#  #瑜伽流派[话题]#  #身心平衡[话题]#  #健康生活[话题]# #疗愈[话题]# #冥想[话题]# #瑜伽疗愈你的身心[话题]# #瑜伽日常[话题]#",瑜伽入门、瑜伽流派、身心平衡、健康生活、疗愈、冥想、瑜伽疗愈你的身心、瑜伽日常,207,150,2,41,2025/11/26 22:05,2025/11/26 22:05,,624fa5110000000021026f3c,https://www.xiaohongshu.com/user/profile/624fa5110000000021026f3c?xsec_token=ABGrW49y9lZEuvdjePXa1Y-_LuzJ5uMVGNn4Guka8lgKI=&xsec_source=pc_note,此刻临在,1397076119,598,8203,"??传统疗愈品牌｜非遗楚文化当代践行者
??以楚地智慧为源，融传统身心观于日常
??? 疗愈不在远方，在此刻临在
品牌主理人：@久亿的自在境",,
6391ebd4000000002202819e,https://www.xiaohongshu.com/explore/6391ebd4000000002202819e?xsec_token=ABPPWqxQcIoVczdSW-WCJw5qpkyz5ICDi4RI4W1HUxZuE=&xsec_source=pc_search,图文,瑜伽课堂 | 随拍??,"最近拍的一些细节图
无论什么体式 细节才是王道??
#瑜伽[话题]# #南宁瑜伽[话题]# #南宁瑜伽馆[话题]# #南宁健身[话题]# #南宁[话题]# #瑜伽课堂随拍[话题]# #瑜伽课堂[话题]# #一起来瑜伽[话题]# #瑜伽打卡[话题]# #瑜伽日常[话题]# #瑜伽体式[话题]#",瑜伽、南宁瑜伽、南宁瑜伽馆、南宁健身、南宁、瑜伽课堂随拍、瑜伽课堂、一起来瑜伽、瑜伽打卡、瑜伽日常、瑜伽体式,205,99,3,18,2022/12/8 0:00,2022/12/8 21:51,2022/12/8 21:51,,5ac998ea4eacab58288ac707,https://www.xiaohongshu.com/user/profile/5ac998ea4eacab58288ac707?xsec_token=AB1pvgsa3fg8Me1AL9swIjYMeqmxkGX33Q7RSSYH_ETTI=&xsec_source=pc_note,Zoeyyy??,184439597,1359,11905,生活的目标是健康和快乐：）,
66d019bd000000001d01a5b2,https://www.xiaohongshu.com/explore/66d019bd000000001d01a5b2?xsec_token=ABGbPUP-vmQ9KXFdsz0r9GLkX8SdbVuOk-muoeMcCKNHQ=&xsec_source=pc_search,视频,强烈建议所有女生都去练瑜伽??每天3min?,"#初学者瑜伽[话题]# 跟练版快一起学习收藏吧！
30岁的好状态，早起练瑜伽，收获更好的自己 #爱自己[话题]# #拉伸[话题]# #好身材练起来[话题]# #自学瑜伽[话题]# #肩背训练[话题]##提升气质[话题]##体态训练[话题]#  #每一秒都值得记录[话题]# #变瘦变美变好看[话题]##一起锻炼[话题]##一起瑜伽[话题]#",初学者瑜伽、爱自己、拉伸、好身材练起来、自学瑜伽、肩背训练、提升气质、体态训练、每一秒都值得记录、变瘦变美变好看、一起锻炼、一起瑜伽,196,211,6,39,2024/8/29 0:00,2024/8/29 14:48,2024/8/29 14:55,,6072a0b30000000001006499,https://www.xiaohongshu.com/user/profile/6072a0b30000000001006499?xsec_token=ABCbhxQ1poil082YbJtZKtxzj9aycT4jCQOHiAJby10pI=&xsec_source=pc_note,产后瑜伽瑞瑞,9477295611,2520,21018,"自律?坚持??更好的自己??
源头工厂货源，放心入！！
有任何问题联系订单客服哟！服务第一??",
